400.000000,546.004475
422.784810,544.736442
445.569620,538.560824
468.354430,541.092337
491.139241,537.844174
513.924051,554.973571
536.708861,540.661826
559.493671,541.298599
582.278481,560.581634
605.063291,670.967270
627.848101,664.125105
650.632911,563.510131
673.417722,525.066402
696.202532,518.996541
718.987342,521.237301
741.772152,561.461854
764.556962,688.359147
787.341772,772.158147
810.126582,674.146305
832.911392,545.809152
855.696203,506.101704
878.481013,503.177072
901.265823,502.755124
924.050633,500.827264
946.835443,506.894310
969.620253,581.511852
992.405063,765.601853
1015.189873,760.602318
1037.974684,574.918147
1060.759494,510.273592
1083.544304,498.909877
1106.329114,509.304164
1129.113924,521.029997
1151.898734,509.218465
1174.683544,523.265143
1197.468354,560.020915
1220.253165,616.135314
1243.037975,679.830493
1265.822785,738.453642
1288.607595,703.015951
1311.392405,628.405652
1334.177215,568.366070
1356.962025,547.801037
1379.746835,580.136564
1402.531646,660.827215
1425.316456,794.715022
1448.101266,848.624537
1470.886076,746.569837
1493.670886,632.678783
1516.455696,576.985770
1539.240506,569.524349
1562.025316,564.959014
1584.810127,593.909298
1607.594937,629.281763
1630.379747,703.193902
1653.164557,748.484920
1675.949367,737.473023
1698.734177,674.684707
1721.518987,616.913252
1744.303797,590.815944
1767.088608,567.349671
1789.873418,568.554175
1812.658228,575.451989
1835.443038,569.184550
1858.227848,567.339145
1881.012658,564.672234
1903.797468,551.384120
1926.582278,559.213527
1949.367089,549.107138
1972.151899,555.932418
1994.936709,546.660457
2017.721519,545.782681
2040.506329,545.100329
2063.291139,536.734240
2086.075949,540.365449
2108.860759,531.251073
2131.645570,533.288530
2154.430380,529.951012
2177.215190,532.456964
2200.000000,529.053016
