5.092316e+01,1.361367e+04
5.285163e+01,1.291007e+04
5.478009e+01,1.239757e+04
5.670856e+01,1.199851e+04
5.863703e+01,1.168328e+04
6.056549e+01,1.134188e+04
6.249396e+01,1.095166e+04
6.442242e+01,1.055350e+04
6.635089e+01,1.012967e+04
6.827936e+01,9.704726e+03
7.020782e+01,9.364509e+03
7.213629e+01,9.157279e+03
7.406476e+01,8.943173e+03
7.599323e+01,8.741922e+03
7.792169e+01,8.641372e+03
7.985016e+01,8.529698e+03
8.177863e+01,8.301749e+03
8.370709e+01,8.163488e+03
8.563556e+01,8.072459e+03
8.756403e+01,7.919689e+03
8.949249e+01,7.734327e+03
9.142096e+01,7.605753e+03
9.334943e+01,7.527436e+03
9.527789e+01,7.430750e+03
9.720636e+01,7.340706e+03
9.913483e+01,7.228901e+03
1.010633e+02,7.109823e+03
1.029918e+02,7.001556e+03
1.049202e+02,6.920916e+03
1.068487e+02,6.875450e+03
1.087772e+02,6.831832e+03
1.107056e+02,6.646848e+03
1.126341e+02,6.483243e+03
1.145626e+02,6.371487e+03
1.164910e+02,6.241535e+03
1.184195e+02,6.049416e+03
1.203480e+02,5.843061e+03
1.222764e+02,5.708923e+03
1.242049e+02,5.522362e+03
1.261334e+02,5.345047e+03
1.280618e+02,5.190033e+03
1.299903e+02,5.020473e+03
1.319188e+02,4.814355e+03
1.338472e+02,4.600447e+03
1.357757e+02,4.429860e+03
1.377042e+02,4.261098e+03
1.396326e+02,4.048230e+03
1.415611e+02,3.873046e+03
1.434896e+02,3.717483e+03
1.454180e+02,3.545249e+03
1.473465e+02,3.359374e+03
1.492750e+02,3.180119e+03
1.512034e+02,2.987730e+03
1.531319e+02,2.829481e+03
1.550604e+02,2.678649e+03
1.569888e+02,2.533976e+03
1.589173e+02,2.399027e+03
1.608458e+02,2.254864e+03
1.627742e+02,2.135804e+03
1.647027e+02,2.080452e+03
1.666312e+02,1.937398e+03
1.685596e+02,1.809166e+03
1.704881e+02,1.722920e+03
1.724166e+02,1.650316e+03
1.743450e+02,1.533281e+03
1.762735e+02,1.412734e+03
1.782020e+02,1.331542e+03
1.801304e+02,1.253050e+03
1.820589e+02,1.199811e+03
1.839874e+02,1.167020e+03
1.859158e+02,1.130394e+03
1.878443e+02,1.112719e+03
1.897728e+02,1.072008e+03
1.917012e+02,1.005121e+03
1.936297e+02,9.542688e+02
1.955582e+02,9.489211e+02
1.974866e+02,9.645986e+02
1.994151e+02,9.290818e+02
2.013436e+02,9.679060e+02
2.032720e+02,9.413053e+02
2.052005e+02,9.161083e+02
2.071290e+02,9.232244e+02
2.090574e+02,9.281081e+02
2.109859e+02,9.245068e+02
2.129144e+02,9.559288e+02
2.148428e+02,9.350883e+02
2.167713e+02,9.524124e+02
2.186998e+02,9.569455e+02
2.206282e+02,9.487560e+02
2.225567e+02,9.483757e+02
2.244852e+02,9.537612e+02
2.264136e+02,9.461155e+02
2.283421e+02,9.416365e+02
2.302706e+02,9.800933e+02
2.321990e+02,1.028436e+03
2.341275e+02,1.063666e+03
2.360560e+02,1.080296e+03
2.379844e+02,1.100108e+03
2.399129e+02,1.093890e+03
2.418414e+02,1.055404e+03
2.437698e+02,1.077789e+03
2.456983e+02,1.113980e+03
2.476268e+02,1.114107e+03
2.495552e+02,1.061506e+03
2.514837e+02,1.027424e+03
2.534122e+02,1.001051e+03
2.553406e+02,9.704600e+02
2.572691e+02,9.401917e+02
2.591976e+02,9.096622e+02
2.611260e+02,8.649672e+02
2.630545e+02,7.939625e+02
2.649830e+02,7.772715e+02
2.669114e+02,7.491753e+02
2.688399e+02,7.079514e+02
2.707684e+02,6.825687e+02
2.726968e+02,6.836744e+02
2.746253e+02,6.769622e+02
2.765538e+02,6.425865e+02
2.784822e+02,6.724661e+02
2.804107e+02,6.468063e+02
2.823392e+02,6.439519e+02
2.842676e+02,6.546340e+02
2.861961e+02,6.583101e+02
2.881246e+02,6.734639e+02
2.900530e+02,7.315511e+02
2.919815e+02,8.151150e+02
2.939100e+02,8.677506e+02
2.958384e+02,9.109116e+02
2.977669e+02,9.444288e+02
2.996954e+02,9.515113e+02
3.016238e+02,9.158152e+02
3.035523e+02,8.972130e+02
3.054808e+02,8.908608e+02
3.074092e+02,8.581783e+02
3.093377e+02,7.809370e+02
3.112662e+02,6.810156e+02
3.131946e+02,6.034319e+02
3.151231e+02,5.811010e+02
3.170516e+02,5.018631e+02
3.189800e+02,4.319268e+02
3.209085e+02,3.628192e+02
3.228370e+02,2.904056e+02
3.247654e+02,2.365220e+02
3.266939e+02,2.037848e+02
3.286224e+02,1.835157e+02
3.305508e+02,1.935012e+02
3.324793e+02,1.576469e+02
3.344078e+02,1.276912e+02
3.363362e+02,1.294444e+02
3.382647e+02,1.037353e+02
3.401932e+02,6.940067e+01
3.421216e+02,5.203098e+01
